age,income,visa_type,language_score,job_experience,country_risk,prior_rejection,funds_available,ties_to_home,rejected
21,12590.0,Student,6.6,15,3,0,105151.0,0.94,0
33,53358.0,Tourist,7.1,7,3,0,10223.0,0.68,0
41,8150.0,Student,4.4,0,1,0,75932.0,0.75,0
33,6358.0,Student,8.8,24,1,0,152070.0,0.56,0
19,136580.0,Student,4.0,16,3,1,14024.0,0.76,1
45,4823.0,Work,8.7,23,1,0,249486.0,0.48,0
49,102066.0,Student,6.8,18,2,0,40956.0,0.87,0
44,53053.0,Tourist,5.3,19,1,0,58491.0,0.52,0
37,25373.0,Student,7.2,12,2,0,22424.0,0.75,0
41,1288.0,Tourist,7.4,22,1,0,18871.0,0.81,0
29,204534.0,Student,7.7,14,2,0,4332.0,0.52,0
52,5419.0,Student,4.1,12,2,0,371102.0,0.75,0
50,92017.0,Student,8.9,2,3,1,2684.0,0.56,1
50,7813.0,Tourist,7.1,15,2,0,5668.0,0.68,0
54,6928.0,Student,5.9,8,2,0,29915.0,0.85,0
29,60049.0,Work,6.9,18,1,0,31320.0,0.81,0
20,49400.0,Student,4.9,7,2,0,5037.0,0.47,0
18,3953.0,Tourist,5.2,7,1,1,20607.0,0.79,1
50,190068.0,Student,4.4,13,3,0,16561.0,0.87,0
57,16170.0,Student,8.4,18,3,0,24800.0,0.4,1
27,24426.0,Work,5.3,12,2,0,111132.0,0.33,0
46,14106.0,Student,7.7,2,1,0,201525.0,0.61,0
30,4213.0,Work,5.4,4,2,1,266037.0,0.47,1
29,66359.0,Student,4.7,7,1,0,71522.0,0.37,0
48,34007.0,Work,4.5,5,1,1,6116.0,0.92,0
19,6584.0,Work,8.3,4,2,0,65996.0,0.32,0
52,90781.0,Student,4.6,20,2,0,61910.0,0.53,0
40,23915.0,Work,4.4,11,2,0,58938.0,0.84,0
34,24700.0,Student,4.0,5,3,0,98381.0,0.33,1
43,316405.0,Work,5.8,7,2,0,15498.0,0.45,0
25,1974.0,Work,8.7,21,3,0,7714.0,0.74,0
46,1936.0,Tourist,8.5,22,1,1,8740.0,0.63,1
43,2713.0,Student,4.6,24,1,0,15974.0,0.36,1
27,38004.0,Work,4.1,6,2,0,24565.0,0.58,0
43,12854.0,Student,7.8,13,3,0,52777.0,0.51,0
51,14482.0,Work,5.5,8,1,0,16856.0,0.79,0
58,5358.0,Work,8.2,16,2,0,190004.0,0.69,0
24,267768.0,Student,5.1,18,1,0,37611.0,0.67,0
21,443089.0,Work,6.5,5,3,0,16953.0,0.83,0
28,84826.0,Work,4.2,18,1,0,144434.0,0.45,0
46,2296.0,Work,8.5,17,2,0,22267.0,0.73,0
53,10611.0,Student,4.9,20,3,0,16185.0,0.43,1
42,76206.0,Student,5.5,0,1,1,193073.0,0.65,0
38,20563.0,Student,6.4,4,3,0,46948.0,0.8,0
53,85249.0,Student,5.4,12,2,0,475294.0,0.79,0
27,143161.0,Student,4.2,10,1,0,8260.0,0.62,0
54,384921.0,Work,4.1,23,1,0,6363.0,0.48,0
26,8248.0,Work,8.8,8,2,0,50373.0,0.31,0
41,24883.0,Student,5.6,9,3,1,364794.0,0.57,1
52,11371.0,Work,5.7,21,2,0,15396.0,0.72,0
52,1095.0,Tourist,8.6,19,2,0,42174.0,0.5,0
53,63094.0,Student,8.2,18,1,0,18655.0,0.87,0
35,51285.0,Student,7.4,23,1,0,22239.0,0.89,0
56,9699.0,Work,7.3,1,1,0,67131.0,0.59,1
49,2004.0,Student,8.0,7,1,0,11635.0,0.62,0
41,12380.0,Work,4.8,22,2,0,5116.0,0.43,0
40,65952.0,Student,7.3,17,1,0,55379.0,0.41,0
49,163734.0,Student,4.5,17,2,0,26062.0,0.46,0
54,7564.0,Student,4.6,1,2,0,107090.0,0.59,0
29,116023.0,Student,5.2,14,1,0,119626.0,0.98,0
30,56034.0,Student,7.5,16,3,0,10211.0,0.74,0
40,40940.0,Student,8.5,22,3,0,28294.0,0.6,0
42,3164.0,Student,7.5,23,1,0,69377.0,0.45,0
52,3377.0,Work,6.1,22,1,0,98180.0,0.85,0
58,6335.0,Student,6.6,14,1,0,208216.0,0.75,0
47,13500.0,Tourist,7.6,19,2,0,77057.0,0.58,0
34,328115.0,Student,7.1,14,2,0,96774.0,0.73,0
37,8157.0,Student,6.6,24,2,1,101709.0,0.7,1
42,70044.0,Student,5.2,12,2,0,302082.0,0.71,0
39,10969.0,Work,7.1,17,2,0,2154.0,0.35,0
30,44760.0,Work,4.1,20,3,0,373029.0,0.93,0
36,20041.0,Student,6.8,14,3,0,43963.0,0.9,0
53,28725.0,Student,8.1,17,2,0,1481.0,0.36,0
29,38347.0,Tourist,4.9,18,1,1,48011.0,0.75,0
58,15151.0,Tourist,4.6,17,2,0,19807.0,0.65,0
36,38627.0,Student,8.9,23,3,1,58876.0,0.82,1
29,140207.0,Work,8.2,14,3,0,463731.0,0.58,0
26,7107.0,Work,5.5,9,3,0,7383.0,0.98,0
24,130457.0,Student,5.0,21,3,0,78833.0,0.97,0
45,14797.0,Work,5.7,20,3,0,55233.0,0.37,1
31,12626.0,Work,6.2,20,2,0,25529.0,0.51,0
48,62902.0,Work,8.1,15,2,0,9016.0,0.45,0
36,13204.0,Tourist,5.2,8,1,0,50086.0,0.52,0
33,35552.0,Work,7.6,1,2,0,5906.0,0.63,0
22,30903.0,Student,8.6,12,2,0,16725.0,0.38,0
52,968.0,Student,5.9,0,1,0,15056.0,0.8,0
29,41208.0,Work,4.1,21,2,0,44731.0,0.7,0
42,2536.0,Student,8.1,23,3,0,10783.0,0.4,1
38,2843.0,Work,7.5,7,1,0,25034.0,0.77,0
53,38166.0,Student,4.7,5,1,0,48962.0,0.75,0
40,49261.0,Student,7.0,18,2,0,891395.0,0.92,0
33,134265.0,Tourist,8.1,18,1,0,4771.0,0.45,0
56,4298.0,Tourist,4.9,1,3,0,92934.0,0.73,1
59,7245.0,Work,5.1,17,2,0,96797.0,0.91,0
56,44203.0,Work,5.0,17,1,0,44075.0,0.48,0
31,138194.0,Work,9.0,22,3,1,11603.0,0.46,1
48,29386.0,Work,5.1,14,2,0,173150.0,0.49,0
22,5902.0,Student,5.3,24,2,0,36783.0,0.83,0
52,211003.0,Work,4.2,15,1,0,56231.0,0.87,0
40,14860.0,Work,8.9,12,1,0,12094.0,0.32,0
46,15572.0,Student,5.2,22,2,0,42203.0,0.52,0
28,2556.0,Student,7.6,23,1,0,112891.0,0.39,0
35,65260.0,Work,4.1,4,3,0,68225.0,0.41,0
29,79135.0,Student,7.9,17,3,0,24096.0,0.87,0
26,7641.0,Student,7.8,23,3,0,97628.0,0.97,0
27,304617.0,Student,4.4,4,2,0,59879.0,0.59,0
34,9130.0,Student,4.6,15,1,0,15131.0,0.98,0
55,56268.0,Tourist,5.5,24,2,0,6636.0,0.56,0
24,30806.0,Work,5.8,5,1,0,203928.0,0.8,0
30,1055.0,Tourist,7.9,6,1,0,73028.0,0.55,0
57,49804.0,Work,4.3,0,1,0,490095.0,0.52,0
59,43529.0,Work,7.3,7,3,0,347691.0,0.71,1
26,1557.0,Work,5.1,6,3,0,28740.0,0.91,0
44,217075.0,Student,5.9,22,2,1,52034.0,0.72,0
19,43795.0,Work,4.0,6,2,0,33645.0,0.7,0
22,141365.0,Work,5.5,6,3,0,8252.0,0.65,0
46,1679.0,Tourist,4.9,0,2,0,262458.0,0.96,0
54,11901.0,Tourist,6.5,11,3,0,68169.0,0.87,0
55,129431.0,Student,4.8,24,2,0,112065.0,0.58,0
36,2096.0,Student,8.2,22,1,0,8818.0,0.88,0
25,12436.0,Work,8.4,22,1,0,35116.0,0.38,0
18,40528.0,Student,8.2,10,1,1,5140.0,0.6,0
39,1285.0,Student,8.9,15,3,0,31457.0,0.38,1
34,3035.0,Student,8.6,0,3,0,25109.0,1.0,0
24,175102.0,Student,5.4,5,1,0,11823.0,0.33,0
42,24093.0,Work,5.6,23,1,0,19566.0,0.94,0
21,128676.0,Work,6.7,4,1,0,187959.0,0.95,0
53,28945.0,Tourist,5.9,11,3,0,85788.0,0.5,0
23,876634.0,Student,8.8,16,1,0,38952.0,0.96,0
48,42536.0,Student,5.7,12,3,0,11053.0,0.65,0
36,147956.0,Work,7.7,4,3,0,59085.0,0.96,0
56,15228.0,Student,6.9,14,3,1,5217.0,0.64,1
44,30215.0,Tourist,8.8,1,2,0,7092.0,0.63,0
27,57688.0,Student,7.7,1,3,0,218027.0,0.83,0
43,73992.0,Tourist,5.5,19,3,0,242005.0,0.46,0
36,20775.0,Work,5.0,15,3,0,2655.0,0.93,0
56,22117.0,Tourist,8.3,11,3,0,48995.0,0.89,1
20,46764.0,Work,8.6,3,2,0,418420.0,0.39,0
30,46718.0,Tourist,8.2,22,3,0,20462.0,0.32,0
45,4733.0,Work,7.7,8,3,0,50613.0,0.8,0
37,30867.0,Work,5.6,11,2,0,17469.0,0.55,0
45,35638.0,Work,6.5,1,2,0,71873.0,0.37,0
25,5092.0,Work,8.6,7,1,1,10590.0,0.93,1
58,85724.0,Tourist,4.7,13,3,0,54892.0,1.0,1
56,40909.0,Student,6.5,23,2,1,411679.0,0.52,1
18,726486.0,Student,5.8,10,2,0,45310.0,0.43,0
20,21184.0,Student,7.4,7,1,0,21749.0,0.9,0
30,121075.0,Student,7.2,8,2,0,8665.0,0.67,0
45,49449.0,Tourist,6.8,24,3,0,45702.0,0.99,0
42,393234.0,Student,5.4,6,1,0,11915.0,0.75,0
50,5141.0,Work,4.8,20,3,1,8012.0,0.7,1
55,10478.0,Work,7.9,22,2,0,7288.0,0.95,0
23,5412.0,Tourist,9.0,13,3,0,5061.0,0.86,0
49,19597.0,Work,4.8,6,2,0,26380.0,0.59,0
38,4076.0,Student,4.4,9,2,0,233248.0,0.31,1
33,2232.0,Tourist,7.7,6,3,0,128806.0,0.83,0
38,898.0,Student,5.7,23,2,0,96708.0,0.91,0
28,815.0,Work,5.1,14,3,0,14746.0,0.39,1
54,58958.0,Student,6.6,17,2,0,42635.0,0.93,0
53,11124.0,Student,7.4,12,1,0,24998.0,0.91,0
52,3461.0,Tourist,5.1,3,3,1,399918.0,0.31,1
36,8196.0,Work,9.0,11,1,0,10037.0,0.81,0
37,9978.0,Student,5.6,24,3,0,5058.0,0.57,0
35,5183.0,Work,5.6,19,3,0,7010.0,0.34,1
58,244832.0,Work,6.1,17,1,0,61777.0,0.53,0
31,184470.0,Student,7.7,6,1,0,14922.0,0.72,0
32,238646.0,Work,8.4,21,2,0,17460.0,0.51,0
48,28819.0,Work,5.6,3,1,0,4442.0,0.85,0
18,33547.0,Tourist,4.6,23,2,0,14237.0,0.65,0
20,8276.0,Work,5.3,21,2,0,88906.0,0.32,0
33,6182.0,Work,4.4,7,1,0,3663.0,0.69,0
40,22756.0,Work,7.2,19,3,0,19444.0,0.61,0
28,58603.0,Student,7.7,17,2,0,36132.0,0.37,0
29,132409.0,Work,6.1,5,2,0,78778.0,0.61,0
27,9711.0,Tourist,8.8,8,1,0,18556.0,0.86,0
49,3364.0,Student,7.6,11,3,0,24557.0,0.37,1
33,66236.0,Student,5.9,8,1,0,139426.0,0.47,0
25,1441.0,Work,4.5,14,1,0,23840.0,0.99,0
55,20768.0,Student,6.5,12,3,0,135825.0,0.59,0
29,25184.0,Tourist,6.5,24,1,0,1158664.0,0.88,0
41,12479.0,Student,6.8,2,1,0,48900.0,0.65,0
45,2169.0,Work,7.4,2,3,0,9433.0,0.46,1
25,12728.0,Student,5.3,18,2,0,70380.0,0.36,1
45,258801.0,Student,4.0,20,2,1,141509.0,0.82,1
53,53508.0,Tourist,8.1,20,2,0,14973.0,0.64,0
43,125816.0,Work,8.1,12,1,0,79563.0,0.99,0
25,3548.0,Student,8.6,20,2,0,3246.0,0.93,0
45,32324.0,Student,8.8,23,3,0,116705.0,0.41,0
45,25147.0,Student,4.8,11,2,0,13369.0,0.76,0
54,25889.0,Student,5.8,23,3,0,4040.0,0.43,0
58,50704.0,Work,8.3,23,1,0,19009.0,0.56,0
53,27474.0,Work,8.7,24,2,0,163393.0,0.53,0
44,3699.0,Student,4.1,5,2,0,33791.0,0.66,0
34,55264.0,Student,5.9,17,3,0,28063.0,0.88,0
26,77756.0,Work,4.6,8,3,1,103395.0,0.92,1
50,159407.0,Student,7.9,21,2,0,59356.0,0.78,0
37,170328.0,Work,7.7,16,2,0,18004.0,0.74,0
30,45010.0,Work,7.8,11,1,1,34571.0,0.95,0
45,3967.0,Student,6.0,20,3,0,378490.0,0.37,1
46,2221.0,Student,6.0,22,3,0,37699.0,0.57,0
30,15668.0,Student,5.3,16,2,0,44194.0,0.45,0
52,87484.0,Work,5.8,14,3,0,477412.0,0.4,0
23,79424.0,Work,8.9,22,3,0,5785.0,0.77,0
35,33223.0,Work,4.2,20,2,0,84646.0,0.43,0
22,20851.0,Tourist,5.6,20,2,0,52631.0,0.97,0
42,382928.0,Work,7.9,1,3,0,27551.0,0.67,0
19,52107.0,Work,5.9,3,3,0,121493.0,0.63,0
27,19324.0,Student,8.7,8,2,0,9633.0,0.55,0
47,8365.0,Student,5.7,11,2,1,25802.0,0.49,1
22,4852.0,Student,8.2,1,1,0,7749.0,0.94,0
50,4186.0,Work,8.1,24,3,0,21545.0,0.73,0
18,4853.0,Student,4.0,23,2,0,14611.0,0.47,1
35,33571.0,Work,6.0,3,3,0,106262.0,0.78,0
49,21437.0,Work,5.4,11,1,0,52432.0,0.47,0
28,13509.0,Student,6.4,1,1,0,10767.0,0.84,0
38,66484.0,Work,6.3,5,3,0,40822.0,0.69,0
43,332290.0,Student,8.5,6,1,1,437.0,0.61,0
42,6406.0,Work,4.9,17,2,0,60309.0,0.76,0
39,8011.0,Work,4.9,23,3,0,3074.0,0.91,0
44,792.0,Work,4.5,24,2,0,81191.0,0.58,0
30,21173.0,Student,7.7,4,1,0,21892.0,0.78,0
50,18189.0,Student,8.6,21,2,0,410644.0,0.55,0
51,84052.0,Work,5.8,21,3,0,4447.0,0.55,0
58,19337.0,Student,4.3,9,1,0,77212.0,0.89,0
52,9116.0,Tourist,4.8,17,3,0,292146.0,0.68,0
18,29408.0,Student,4.5,10,2,0,20258.0,0.58,0
38,50798.0,Tourist,7.0,16,3,0,42128.0,0.44,0
23,1946.0,Tourist,5.4,10,3,1,29924.0,0.86,1
45,99741.0,Student,8.5,4,2,0,57661.0,0.74,0
34,156288.0,Student,4.8,5,2,0,33698.0,0.8,0
22,50070.0,Work,8.7,13,1,0,15949.0,0.61,0
48,5422.0,Student,5.7,15,3,0,38485.0,0.52,0
22,13507.0,Work,8.3,13,3,0,1517449.0,0.81,0
55,129873.0,Student,8.7,0,2,0,151600.0,0.36,0
20,5078.0,Student,8.9,23,3,0,11423.0,0.76,0
40,56555.0,Student,8.0,4,2,0,64460.0,0.98,0
54,20411.0,Student,4.5,4,1,0,2107.0,0.87,0
54,28009.0,Work,4.3,7,1,1,20174.0,0.81,0
27,6288.0,Tourist,7.7,13,3,0,27304.0,0.61,0
27,36170.0,Student,8.5,7,2,0,65113.0,0.31,0
36,32488.0,Work,4.8,8,2,0,36221.0,0.99,0
34,2289.0,Work,8.7,19,3,0,22881.0,0.94,0
38,21880.0,Student,7.1,2,2,0,41210.0,0.65,0
31,55318.0,Work,4.6,9,3,1,54765.0,0.78,1
26,12358.0,Work,4.8,15,3,0,145315.0,0.69,0
18,560.0,Student,4.3,10,2,0,55309.0,0.78,0
30,18542.0,Work,4.7,1,3,0,21947.0,0.34,1
21,198730.0,Work,7.7,0,2,0,11078.0,1.0,0
18,13138.0,Student,5.1,9,3,0,19845.0,0.85,1
57,187771.0,Work,6.8,20,3,0,7923.0,0.49,1
49,6512.0,Student,7.6,5,1,0,31268.0,0.68,0
51,3860.0,Work,8.5,7,3,0,17305.0,0.63,0
45,21859.0,Work,6.9,5,2,0,55435.0,0.55,0
48,6413.0,Student,6.8,1,2,0,10579.0,0.61,0
25,36127.0,Work,8.6,7,3,0,435603.0,0.7,0
56,12596.0,Work,5.5,20,1,0,27131.0,0.66,0
43,200963.0,Work,5.0,2,1,0,426674.0,0.89,0
51,11356.0,Student,8.4,21,1,0,11613.0,0.38,0
20,25200.0,Work,4.4,11,2,1,44630.0,0.34,1
29,53879.0,Work,4.9,5,3,1,19208.0,0.65,1
18,92455.0,Work,6.1,18,2,0,120655.0,0.63,0
22,202696.0,Work,5.8,6,3,0,47427.0,0.75,0
47,15486.0,Student,7.5,22,1,0,6714.0,0.5,0
47,12101.0,Student,4.5,22,3,0,60334.0,0.36,1
34,1248.0,Tourist,6.4,23,3,0,84290.0,0.86,0
40,470978.0,Work,8.0,22,2,0,13033.0,0.61,0
32,37852.0,Tourist,7.4,12,3,0,34090.0,0.4,0
54,68031.0,Student,7.2,3,1,0,166051.0,0.97,0
38,50696.0,Work,5.2,20,3,0,21710.0,0.96,0
31,23725.0,Work,6.0,13,1,0,57459.0,0.41,0
19,37255.0,Work,4.9,3,3,0,4090.0,0.86,0
28,9514.0,Work,6.5,17,1,0,851868.0,0.68,0
56,14001.0,Student,6.9,6,1,0,46304.0,0.51,0
55,5296.0,Work,7.2,12,1,0,11652.0,0.58,0
51,227719.0,Work,8.4,2,1,0,15676.0,0.98,0
55,51135.0,Student,4.3,16,2,0,1703.0,0.53,0
51,426880.0,Work,5.9,0,2,0,65202.0,0.45,0
35,690088.0,Work,7.0,24,1,1,114063.0,0.63,0
47,2681.0,Student,6.9,10,3,0,1126856.0,0.73,0
32,96553.0,Student,4.1,18,2,0,56759.0,0.5,0
44,2873.0,Work,4.9,6,1,0,46384.0,0.84,0
51,28742.0,Student,8.2,24,2,0,46973.0,0.72,0
55,35316.0,Student,6.6,13,2,1,14146.0,0.95,0
50,3195.0,Work,6.1,6,1,0,24719.0,0.52,0
41,7286.0,Student,8.5,23,2,0,20758.0,0.76,0
32,37817.0,Work,4.4,21,1,1,12314.0,0.92,0
47,28694.0,Student,8.6,10,2,0,43107.0,0.3,0
59,4781.0,Tourist,4.1,18,3,0,106916.0,0.65,1
34,7731.0,Student,6.8,15,1,0,4957.0,0.69,0
22,2352.0,Student,6.8,16,3,0,35716.0,0.66,0
46,3625.0,Work,7.2,13,1,0,89650.0,0.5,0
21,12618.0,Student,4.1,23,1,1,55474.0,0.36,1
27,96875.0,Work,6.7,21,3,0,64270.0,0.91,0
34,117166.0,Work,4.6,14,1,1,76591.0,0.66,0
27,344605.0,Work,4.8,17,1,0,62361.0,0.35,0
34,41623.0,Student,5.1,11,2,0,5870.0,0.59,0
37,29215.0,Tourist,7.1,12,1,0,80283.0,0.43,0
41,46292.0,Work,6.0,23,2,0,17708.0,0.52,0
22,45631.0,Student,4.4,3,2,0,27919.0,0.87,0
51,1949.0,Student,5.4,9,1,0,60689.0,0.66,0
23,374486.0,Work,4.4,8,3,1,33759.0,0.47,1
19,1216.0,Tourist,7.3,11,1,0,10460.0,0.87,0
30,123395.0,Student,6.8,24,1,1,112300.0,0.43,1
28,23971.0,Tourist,6.0,24,3,0,11889.0,0.52,0
40,4297.0,Work,8.6,3,2,0,23293.0,0.32,0
33,48877.0,Student,6.6,5,2,0,107475.0,0.97,0
48,18449.0,Work,8.4,13,1,0,12353.0,0.59,0
28,7912.0,Student,6.9,3,3,1,256671.0,0.42,1
33,2773.0,Tourist,5.9,9,2,0,13938.0,0.66,0
25,2445.0,Work,6.7,4,1,0,18647.0,0.37,0
21,8810.0,Work,4.8,6,3,0,46699.0,0.93,0
57,12327.0,Tourist,7.4,6,3,0,5585.0,0.34,1
21,3584.0,Student,8.9,9,3,0,6232.0,0.73,0
42,23335.0,Tourist,5.2,21,3,0,400796.0,0.92,0
20,4437.0,Student,5.6,19,1,0,42677.0,0.47,0
49,37810.0,Work,6.0,12,1,0,109072.0,0.37,0
20,139674.0,Work,6.4,14,1,0,92682.0,0.62,0
44,33998.0,Work,7.6,20,1,0,43586.0,0.71,0
46,19134.0,Work,4.7,4,3,0,32497.0,0.5,0
49,9874.0,Tourist,5.5,24,3,0,12323.0,0.53,0
36,192750.0,Student,6.7,15,3,0,186033.0,0.75,0
38,16477.0,Student,6.9,5,2,0,20607.0,0.98,0
22,922955.0,Student,6.7,3,2,0,19144.0,0.6,0
35,3735.0,Work,6.2,5,2,0,1530.0,0.61,0
45,34025.0,Work,7.6,22,3,0,208148.0,0.91,0
59,183338.0,Work,5.0,22,1,0,30605.0,0.57,0
39,7823.0,Tourist,5.4,15,2,0,14360.0,0.53,0
38,15457.0,Tourist,6.2,18,2,0,323916.0,0.63,0
23,56343.0,Student,7.5,5,3,0,3351.0,0.33,0
18,39412.0,Work,4.4,10,1,0,8060.0,0.94,0
22,50998.0,Student,4.6,13,3,0,7258.0,0.37,1
58,125541.0,Tourist,7.9,22,3,0,62909.0,0.93,1
29,13093.0,Tourist,5.3,14,3,0,39088.0,0.95,0
43,190144.0,Tourist,8.8,0,1,0,45058.0,0.92,0
51,1669.0,Work,8.8,3,2,0,121050.0,0.36,0
31,110875.0,Work,7.4,6,1,0,43244.0,0.68,0
43,123107.0,Work,7.6,9,2,0,41886.0,0.55,0
44,6893.0,Student,7.3,0,2,0,3043.0,0.42,0
26,2500.0,Student,4.9,13,3,0,52358.0,0.68,1
43,15549.0,Tourist,6.5,23,1,0,10547.0,0.33,0
39,40364.0,Work,8.0,5,1,0,50104.0,0.51,0
47,13324.0,Tourist,7.9,13,2,0,61047.0,0.67,0
34,46766.0,Tourist,8.5,21,1,0,88545.0,0.99,0
43,402969.0,Tourist,8.5,18,3,0,867390.0,0.66,0
53,2844.0,Work,5.3,5,3,0,264822.0,0.52,0
18,1175.0,Student,7.6,19,2,0,174827.0,0.69,0
25,19852.0,Student,7.3,24,1,0,16077.0,0.33,0
52,7941.0,Work,8.4,19,2,0,580986.0,0.87,0
32,10716.0,Student,4.9,5,1,0,57480.0,0.93,0
39,147321.0,Student,7.7,10,3,0,577831.0,0.33,0
31,18381.0,Work,6.1,21,2,0,87336.0,0.44,0
43,21089.0,Tourist,6.0,10,3,0,1605.0,0.32,1
45,11439.0,Tourist,4.2,16,3,1,112656.0,0.93,1
40,20781.0,Student,8.8,19,3,0,56040.0,0.31,0
31,32950.0,Tourist,7.4,8,1,0,20625.0,0.32,0
41,1435297.0,Work,7.0,13,3,0,67675.0,0.7,0
19,33506.0,Work,5.3,5,3,0,34013.0,0.43,0
43,126001.0,Student,7.3,3,2,0,62303.0,0.95,0
31,29132.0,Work,8.7,6,3,0,22865.0,0.87,0
24,1052.0,Work,4.8,9,1,0,34048.0,0.45,0
20,9409.0,Work,8.9,6,3,0,19725.0,0.61,0
40,33469.0,Student,6.1,4,1,0,19369.0,0.89,0
35,65194.0,Tourist,8.9,3,1,0,42100.0,0.31,0
55,30192.0,Tourist,7.2,14,3,0,79660.0,0.63,0
52,87599.0,Tourist,5.6,3,1,0,8562.0,0.62,0
32,2465.0,Student,5.9,14,1,0,24887.0,0.95,0
42,23699.0,Work,5.5,6,1,0,28955.0,0.54,0
54,161449.0,Student,5.7,5,2,0,130992.0,0.45,0
45,5129.0,Work,7.2,3,1,0,50453.0,0.53,0
27,118289.0,Tourist,4.1,18,3,0,8613.0,0.51,0
56,109465.0,Student,8.8,1,3,0,51472.0,0.87,1
34,3444.0,Tourist,7.8,14,2,0,62763.0,0.78,0
56,36564.0,Work,8.7,19,1,0,92094.0,0.61,0
39,27951.0,Student,7.6,22,1,0,17568.0,0.9,0
43,16907.0,Student,6.4,1,1,0,53712.0,0.71,0
42,2230.0,Student,4.9,12,1,0,43918.0,0.39,1
34,14845.0,Work,6.6,24,2,1,44933.0,0.78,1
30,17423.0,Student,7.6,13,2,0,38316.0,0.48,0
37,1724.0,Work,8.3,8,2,1,486063.0,0.78,1
42,3110.0,Work,5.6,15,1,0,636333.0,0.66,0
21,5484.0,Work,6.6,21,2,0,128915.0,0.83,0
27,4571.0,Student,7.1,8,2,0,28638.0,0.64,0
20,35933.0,Work,6.9,16,1,0,81751.0,0.92,0
58,86445.0,Student,4.3,21,2,0,29235.0,0.56,0
35,13824.0,Tourist,6.4,2,1,0,33042.0,0.51,0
53,69524.0,Work,8.0,21,3,0,22012.0,0.46,0
39,91925.0,Student,8.0,4,3,0,5278.0,0.68,0
51,19381.0,Work,6.5,11,1,1,1875.0,0.5,0
25,40622.0,Work,8.8,4,1,0,20367.0,0.8,0
57,15756.0,Student,8.1,13,3,0,15400.0,0.47,1
36,4088.0,Work,7.7,16,1,0,14925.0,0.66,0
59,7186.0,Work,6.6,4,1,1,163040.0,0.73,1
58,35926.0,Student,7.0,12,2,0,13425.0,0.64,0
54,18361.0,Student,5.1,21,2,0,8336.0,0.33,0
23,66553.0,Work,6.7,14,3,0,137955.0,0.54,0
43,1299.0,Work,6.6,16,2,0,28808.0,0.89,0
51,1863.0,Tourist,5.0,9,3,0,16290.0,0.79,0
23,2225.0,Student,8.8,15,2,0,28207.0,0.99,0
54,28282.0,Student,5.2,22,1,0,106632.0,0.5,0
50,2787.0,Work,4.5,15,1,1,32098.0,0.95,1
39,35603.0,Work,6.3,16,2,0,35060.0,0.6,0
38,68153.0,Work,7.4,6,2,1,34189.0,0.35,1
23,214138.0,Student,5.0,10,2,0,47933.0,0.55,0
23,181473.0,Student,4.9,13,1,0,16947.0,0.44,0
21,7761.0,Work,5.3,11,1,0,4785.0,0.5,0
47,1800.0,Work,5.5,8,1,0,45580.0,0.53,0
28,8536.0,Student,5.2,6,3,0,13742.0,0.52,1
47,95345.0,Student,6.4,13,3,0,51218.0,0.32,0
48,12277.0,Tourist,4.1,15,1,0,8180.0,0.51,0
41,21237.0,Tourist,4.4,9,1,0,94965.0,0.71,0
26,9550.0,Student,7.6,4,1,0,14718.0,0.84,0
20,236051.0,Student,6.1,18,1,0,24915.0,0.3,0
48,4809.0,Student,5.8,6,3,0,11744.0,0.37,1
57,24347.0,Student,4.1,21,3,0,122609.0,0.74,1
54,116117.0,Work,5.5,23,1,0,59670.0,0.35,0
53,348825.0,Student,8.1,7,1,0,9667.0,0.31,0
41,7768.0,Work,5.7,9,2,0,547902.0,0.52,0
48,93079.0,Work,8.8,21,1,0,12413.0,0.78,0
23,8532.0,Tourist,5.9,22,1,0,12514.0,0.9,0
19,173814.0,Work,6.3,2,2,0,58998.0,0.67,0
37,294844.0,Student,8.0,13,1,0,165070.0,0.63,0
45,5800.0,Student,8.9,19,2,0,40922.0,0.67,0
28,58700.0,Tourist,5.9,22,1,1,51930.0,0.61,0
21,117000.0,Tourist,4.6,21,1,0,44975.0,0.85,0
32,14166.0,Work,6.6,2,1,0,19522.0,0.73,0
23,50090.0,Student,7.0,14,1,0,44131.0,0.4,0
47,54178.0,Tourist,8.8,9,1,0,139204.0,0.96,0
55,448864.0,Student,6.1,6,2,0,241999.0,0.43,0
19,1145.0,Student,4.5,18,2,0,78411.0,0.42,1
32,20254.0,Tourist,7.3,9,2,0,133318.0,0.56,0
28,3377.0,Tourist,4.1,13,1,0,78432.0,0.56,0
25,22487.0,Work,6.1,7,3,0,23229.0,0.36,0
43,6807.0,Student,6.0,22,1,0,108518.0,0.37,0
22,15027.0,Work,5.3,19,3,0,7957.0,0.98,0
23,5936.0,Work,8.8,0,1,0,29056.0,0.38,1
43,27807.0,Work,6.0,5,2,0,343311.0,0.97,0
21,110287.0,Work,8.5,14,1,0,25373.0,0.78,0
36,12593.0,Tourist,6.6,4,1,0,40292.0,0.45,0
37,188327.0,Student,8.1,13,2,0,15109.0,0.59,0
50,105444.0,Student,6.3,8,1,0,10177.0,0.46,0
37,465610.0,Student,9.0,5,2,0,50185.0,0.46,0
29,40824.0,Work,7.2,0,1,0,44077.0,0.75,0
18,20081.0,Work,4.8,18,3,0,186818.0,0.54,0
43,2043.0,Work,4.0,14,1,0,5879.0,0.89,0
31,6819.0,Student,8.6,1,3,0,69515.0,0.67,0
